event_id,treated,outcome,event_time,coef,se,tstat,pval
btc_etf_approval,BTC,log_corwin_schultz_spread,26,0.13906835725599315,0.07508956024113114,1.8520331829006624,0.0640719793426201
btc_etf_approval,BTC,log_corwin_schultz_spread,27,-0.071886823048832,0.07283306608704196,-0.9870080570673886,0.3236799745251422
btc_etf_approval,BTC,log_corwin_schultz_spread,28,0.46556857807527774,0.05788072989655855,8.043585125953282,1.1102230246251565e-15
btc_etf_approval,BTC,log_corwin_schultz_spread,29,0.23862998154322898,0.05654748148968914,4.219993097070835,2.4804844345638344e-05
btc_etf_approval,BTC,log_corwin_schultz_spread,30,0.19092875449046315,0.07394323262638272,2.5820991010114476,0.009844500127272005
btc_etf_launch,BTC,log_dispersion_bps,-30,-0.4194872887051587,0.25168130808416195,-1.666739941469482,0.09561993476729724
btc_etf_launch,BTC,log_dispersion_bps,-29,-0.34826010465387497,0.20900596631157217,-1.6662687233277924,0.09571371566347531
btc_etf_launch,BTC,log_dispersion_bps,-28,-0.5002715603521486,0.1804271149485092,-2.7727071981110907,0.005576900217874492
btc_etf_launch,BTC,log_dispersion_bps,-27,-0.38069419873085386,0.29619068826879275,-1.2853010368285929,0.19873825128578027
btc_etf_launch,BTC,log_dispersion_bps,-26,-0.347457226084153,0.3201979524031723,-1.0851325671397725,0.27790789069030075
btc_etf_launch,BTC,log_dispersion_bps,-25,-0.1366101599592825,0.294917491573453,-0.4632148443635395,0.6432276973870219
btc_etf_launch,BTC,log_dispersion_bps,-24,-0.316507042308807,0.2250928483821176,-1.406117718016099,0.15974255797219827
btc_etf_launch,BTC,log_dispersion_bps,-23,-0.39755212757543784,0.22947791502449177,-1.732419991409665,0.08325178837906622
btc_etf_launch,BTC,log_dispersion_bps,-22,-0.23346771150049575,0.19769497690647195,-1.1809491326173027,0.2376711889871026
btc_etf_launch,BTC,log_dispersion_bps,-21,-0.26335111481717033,0.18997863088862274,-1.3862144051957248,0.16573454729104808
btc_etf_launch,BTC,log_dispersion_bps,-20,-0.305906129688649,0.17365954308915377,-1.7615278967514163,0.07820159392384274
btc_etf_launch,BTC,log_dispersion_bps,-19,-0.3613585242918698,0.20824071801584926,-1.73529234692884,0.08274196958330982
btc_etf_launch,BTC,log_dispersion_bps,-18,-0.6018964491940859,0.24147597065593357,-2.492572853353167,0.01270972261505876
btc_etf_launch,BTC,log_dispersion_bps,-17,-0.2548154460747152,0.20778901658967414,-1.2263181676147263,0.2201285797393684
btc_etf_launch,BTC,log_dispersion_bps,-16,-0.15986145358808607,0.2106116183040171,-0.7590343537331671,0.4478627457520479
btc_etf_launch,BTC,log_dispersion_bps,-15,-0.3760128924362862,0.24005987398737214,-1.5663296251503724,0.11732583492021864
btc_etf_launch,BTC,log_dispersion_bps,-14,-0.4938412322047741,0.24691867716794108,-2.0000157050448206,0.04554495532734748
btc_etf_launch,BTC,log_dispersion_bps,-13,-0.32839990148530135,0.2521113659071412,-1.3025985572037202,0.1927633905045858
btc_etf_launch,BTC,log_dispersion_bps,-12,-0.05784476363393941,0.2604378759942296,-0.22210580320974915,0.8242393134313564
btc_etf_launch,BTC,log_dispersion_bps,-11,-0.17246982596564783,0.24687306170711895,-0.6986174383427044,0.48481905676520354
btc_etf_launch,BTC,log_dispersion_bps,-10,-0.0740458560787407,0.22019966064352264,-0.33626689460985243,0.7366817348590211
btc_etf_launch,BTC,log_dispersion_bps,-9,0.06554177978856068,0.06982866500916775,0.9386085181487539,0.34797072757918857
btc_etf_launch,BTC,log_dispersion_bps,-8,-0.4620121776636037,0.1689931335469665,-2.7339109463592584,0.0062776259265411305
btc_etf_launch,BTC,log_dispersion_bps,-7,-0.5500604762561674,0.141094123077167,-3.8985357026906717,9.78643136264612e-05
btc_etf_launch,BTC,log_dispersion_bps,-6,-0.5333703900325117,0.1066409139848912,-5.001554938924091,5.853819562418039e-07
btc_etf_launch,BTC,log_dispersion_bps,-5,-0.7420452511471837,0.08361758146957525,-8.874273066809295,0.0
btc_etf_launch,BTC,log_dispersion_bps,-4,-0.37671146833034314,0.15325993709401964,-2.4579904929704086,0.014000623250268074
btc_etf_launch,BTC,log_dispersion_bps,-3,-0.0912430326890703,0.06576206222420192,-1.3874721929795386,0.16535094666582584
btc_etf_launch,BTC,log_dispersion_bps,-2,-0.20457192382676231,0.027932546110805364,-7.323783625568819,2.737809978725636e-13
btc_etf_launch,BTC,log_dispersion_bps,0,0.06079793221758203,0.0822824743261096,0.7388928531320287,0.46000185917872094
btc_etf_launch,BTC,log_dispersion_bps,1,-0.005982613282456367,0.10099464291338016,-0.05923693683027783,0.9527654237074286
btc_etf_launch,BTC,log_dispersion_bps,2,0.04255042784626328,0.11104145626838459,0.3831940725220669,0.7015898679615227
btc_etf_launch,BTC,log_dispersion_bps,3,-0.1450481462760125,0.1406870497193147,-1.0309985642985524,0.3025843349031403
btc_etf_launch,BTC,log_dispersion_bps,4,-0.06169612965420095,0.1586377913584628,-0.3889119302902453,0.6973555238517091
btc_etf_launch,BTC,log_dispersion_bps,5,0.1915614731430056,0.1758331023238353,1.089450567676404,0.2760003491012688
btc_etf_launch,BTC,log_dispersion_bps,6,0.31243307764482575,0.22445461482943305,1.3919654888015962,0.16398603732410488
btc_etf_launch,BTC,log_dispersion_bps,7,0.3993989381713813,0.29246188452070865,1.3656444114962976,0.17210337409687915
btc_etf_launch,BTC,log_dispersion_bps,8,0.5009519722930053,0.3476823811791691,1.4408322060899963,0.1496858874953435
btc_etf_launch,BTC,log_dispersion_bps,9,0.5490047179358135,0.405930277761334,1.35246062689268,0.1762805502026854
btc_etf_launch,BTC,log_dispersion_bps,10,0.7398612394355992,0.3628951828625606,2.038773933562538,0.04151769098741709
btc_etf_launch,BTC,log_dispersion_bps,11,0.5324417296400942,0.3097239831314241,1.7190845999619122,0.08565214290069556
btc_etf_launch,BTC,log_dispersion_bps,12,0.5852165978585615,0.26070188751391815,2.2447731523513363,0.024820108493394777
btc_etf_launch,BTC,log_dispersion_bps,13,0.6932083048651687,0.17984439770219313,3.85448929030896,0.0001172205151156458
btc_etf_launch,BTC,log_dispersion_bps,14,0.570106967948038,0.17037220976309228,3.3462439017536307,0.000824332770508418
btc_etf_launch,BTC,log_dispersion_bps,15,0.42051007887865927,0.17724308243737638,2.3725048847942154,0.017700248375873473
btc_etf_launch,BTC,log_dispersion_bps,16,-0.12936620610622615,0.15203817316538373,-0.8508797719208615,0.39487114765360243
btc_etf_launch,BTC,log_dispersion_bps,17,-0.12368024083559896,0.14963108775127457,-0.8265678121727444,0.4085159520570536
btc_etf_launch,BTC,log_dispersion_bps,18,-0.061151563040385284,0.13450323654672036,-0.45464752083600596,0.64937979777977
btc_etf_launch,BTC,log_dispersion_bps,19,0.05681928604960007,0.0934452086628829,0.6080492179602687,0.5431785576069754
btc_etf_launch,BTC,log_dispersion_bps,20,0.1794184391181531,0.15664620387142664,1.1453736808420691,0.2521014914216768
btc_etf_launch,BTC,log_dispersion_bps,21,0.3282635763001979,0.17509369816211592,1.874788069164345,0.060871926764437756
btc_etf_launch,BTC,log_dispersion_bps,22,0.30648984004227675,0.1671127662006495,1.8340300804684158,0.0667005578641815
btc_etf_launch,BTC,log_dispersion_bps,23,0.034170585985272776,0.18697793151284037,0.18275197350188985,0.8549989988458195
btc_etf_launch,BTC,log_dispersion_bps,24,-0.09252781851116026,0.17241966350050422,-0.5366430755787299,0.5915346955070391
btc_etf_launch,BTC,log_dispersion_bps,25,0.3389008699257323,0.23570359106663136,1.437826502312084,0.15053705163462783
btc_etf_launch,BTC,log_dispersion_bps,26,0.4147273871245512,0.23492856787807673,1.7653339943730748,0.07756008027191297
btc_etf_launch,BTC,log_dispersion_bps,27,0.375907729817349,0.21483802761754373,1.7497262192638576,0.0802182676416221
btc_etf_launch,BTC,log_dispersion_bps,28,0.9801249206136405,0.19834928681952282,4.941408846634533,7.973057538634976e-07
btc_etf_launch,BTC,log_dispersion_bps,29,1.1997148196358935,0.32245676921987215,3.7205446873960626,0.00020066678067731658
btc_etf_launch,BTC,log_dispersion_bps,30,1.0440923642310478,0.2886290125484485,3.617420005744534,0.00030007662134901025
btc_etf_launch,BTC,log_amihud_illiquidity,-30,0.6704101894919378,0.17638695692981277,3.800792310049914,0.00014570729994622944
