event_id,treated,spec,outcome,term,kind,coef,se,tstat,pval,pct_effect,nobs,rsq,usv_variant
btc_etf_launch,BTCxUSV,btc_ddd_gemini_only,log_corwin_schultz_spread,btc_usv_post,ddd,0.05070516516674638,0.04107387335139355,1.2344870602525257,0.21707113535305145,5.201267757187966,6039,0.009458969722548116,gemini_only
btc_etf_approval,BTCxUSV,btc_ddd_coinbase_gemini,log_dispersion_bps,btc_usv_post,ddd,-0.784724569518548,0.10774285899884806,-7.283309323794145,3.6859404417555197e-13,-54.375465164264455,6039,0.0736804786133537,coinbase_gemini
btc_etf_approval,BTCxUSV,btc_ddd_coinbase_gemini,log_amihud_illiquidity,btc_usv_post,ddd,-0.2287530412995901,0.20041745465529073,-1.1413828286215655,0.2537571516193735,-20.447502893888924,6039,0.00552806123167926,coinbase_gemini
btc_etf_approval,BTCxUSV,btc_ddd_coinbase_gemini,log_notional_volume,btc_usv_post,ddd,0.23436543416088973,0.12782609482644489,1.833470970689498,0.06678310823751454,26.41063554576153,6039,0.012066881061057466,coinbase_gemini
btc_etf_approval,BTCxUSV,btc_ddd_coinbase_gemini,log_high_low_range_bps,btc_usv_post,ddd,0.0014524279110190777,0.04349920956392253,0.033389754103111235,0.9733649140377225,0.14534831952837113,6039,0.01608718731628389,coinbase_gemini
btc_etf_approval,BTCxUSV,btc_ddd_coinbase_gemini,log_rolling_notional_depth_proxy_24h,btc_usv_post,ddd,0.25481301669845907,0.1279354408478268,1.9917312592180552,0.04644675401207987,29.02203486561481,6039,0.01609912046582529,coinbase_gemini
btc_etf_approval,BTCxUSV,btc_ddd_coinbase_gemini,log_corwin_schultz_spread,btc_usv_post,ddd,0.043739644374728465,0.038227431778860704,1.1441952111184186,0.2525895750088718,4.471032326805702,6039,0.0113018530102037,coinbase_gemini
btc_etf_launch,BTCxUSV,btc_ddd_coinbase_gemini,log_dispersion_bps,btc_usv_post,ddd,-0.8010591347145174,0.11181604937776946,-7.164080104530851,8.79296635503124e-13,-55.11466838548098,6039,0.07549802089044699,coinbase_gemini
btc_etf_launch,BTCxUSV,btc_ddd_coinbase_gemini,log_amihud_illiquidity,btc_usv_post,ddd,-0.2096508744696144,0.19290395735325697,-1.0868147929474017,0.27716324079171395,-18.913270896876277,6039,0.004698198653756758,coinbase_gemini
btc_etf_launch,BTCxUSV,btc_ddd_coinbase_gemini,log_notional_volume,btc_usv_post,ddd,0.18989853157103587,0.11574057947846178,1.640725598806719,0.10090790123607563,20.912690322526252,6039,0.010269401680776169,coinbase_gemini
btc_etf_launch,BTCxUSV,btc_ddd_coinbase_gemini,log_high_low_range_bps,btc_usv_post,ddd,0.0009071264661730386,0.04343289544607213,0.020885700961368325,0.983337542137779,0.09075380298231295,6039,0.014939661995941766,coinbase_gemini
btc_etf_launch,BTCxUSV,btc_ddd_coinbase_gemini,log_rolling_notional_depth_proxy_24h,btc_usv_post,ddd,0.22672799035467361,0.1226849367733667,1.8480507576370477,0.06464521023763914,25.448858853070575,6039,0.014555615885595619,coinbase_gemini
btc_etf_launch,BTCxUSV,btc_ddd_coinbase_gemini,log_corwin_schultz_spread,btc_usv_post,ddd,0.03831489142958788,0.03714409951066458,1.031520266592737,0.3023396253428452,3.905837194531747,6039,0.009520728594329175,coinbase_gemini
